source_platform,title,app_id,field_name,value,evidence_type,evidence_text,evidence_url,confidence
ios,AI Chipmunk,pacificcloudsolutions.aichipmunk,subscription_cost,unknown,metadata,"Platform language list is available in metadata. Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: voice calls.",https://apps.apple.com/us/app/ai-chipmunk/id6751478863?uo=4,medium
ios,AI Chipmunk,pacificcloudsolutions.aichipmunk,languages_supported,EN,metadata,"Platform language list is available in metadata. Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: voice calls.",https://apps.apple.com/us/app/ai-chipmunk/id6751478863?uo=4,medium
ios,ChatConnect - AI Assistant,com.mobileawareservices.chatconnect,age_verification_required,False,metadata,"Platform language list is available in metadata. Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: image generation, faster responses.",https://apps.apple.com/us/app/chatconnect-ai-assistant/id6738693379?uo=4,medium
ios,ChatConnect - AI Assistant,com.mobileawareservices.chatconnect,subscription_required_for_long_chat,True,metadata,"Platform language list is available in metadata. Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: image generation, faster responses.",https://apps.apple.com/us/app/chatconnect-ai-assistant/id6738693379?uo=4,medium
ios,ChatConnect - AI Assistant,com.mobileawareservices.chatconnect,subscription_cost,unknown,metadata,"Platform language list is available in metadata. Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: image generation, faster responses.",https://apps.apple.com/us/app/chatconnect-ai-assistant/id6738693379?uo=4,medium
ios,ChatConnect - AI Assistant,com.mobileawareservices.chatconnect,languages_supported,AR|NL|EN|FI|FR|DE|JA|NB|PT|RO|ES|TR,metadata,"Platform language list is available in metadata. Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: image generation, faster responses.",https://apps.apple.com/us/app/chatconnect-ai-assistant/id6738693379?uo=4,medium
ios,MIT App Inventor,edu.mit.appinventor.aicompanion3,age_verification_required,False,metadata,Platform language list is available in metadata. No subscription signal found in metadata.,https://apps.apple.com/us/app/mit-app-inventor/id1422709355?uo=4,medium
ios,MIT App Inventor,edu.mit.appinventor.aicompanion3,subscription_required_for_long_chat,False,metadata,Platform language list is available in metadata. No subscription signal found in metadata.,https://apps.apple.com/us/app/mit-app-inventor/id1422709355?uo=4,medium
ios,MIT App Inventor,edu.mit.appinventor.aicompanion3,subscription_cost,none,metadata,Platform language list is available in metadata. No subscription signal found in metadata.,https://apps.apple.com/us/app/mit-app-inventor/id1422709355?uo=4,medium
ios,MIT App Inventor,edu.mit.appinventor.aicompanion3,languages_supported,EN,metadata,Platform language list is available in metadata. No subscription signal found in metadata.,https://apps.apple.com/us/app/mit-app-inventor/id1422709355?uo=4,medium
ios,Chat Unlimited & Ask Brutus AI,com.Ai-writer.gpt3,age_verification_required,False,metadata,"Platform language list is available in metadata. Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: voice calls.",https://apps.apple.com/us/app/chat-unlimited-ask-brutus-ai/id6443925235?uo=4,medium
ios,Chat Unlimited & Ask Brutus AI,com.Ai-writer.gpt3,subscription_required_for_long_chat,True,metadata,"Platform language list is available in metadata. Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: voice calls.",https://apps.apple.com/us/app/chat-unlimited-ask-brutus-ai/id6443925235?uo=4,medium
ios,Chat Unlimited & Ask Brutus AI,com.Ai-writer.gpt3,subscription_cost,unknown,metadata,"Platform language list is available in metadata. Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: voice calls.",https://apps.apple.com/us/app/chat-unlimited-ask-brutus-ai/id6443925235?uo=4,medium
ios,Chat Unlimited & Ask Brutus AI,com.Ai-writer.gpt3,languages_supported,AR|BG|CA|HR|CS|DA|NL|EN|FI|FR|DE|EL|HE|HI|HU|IS|ID|IT|JA|KO|LT|MS|NB|PL|PT|RO|RU|ZH|SK|SL|ES|SV|TH|TR|UK|VI|CY,metadata,"Platform language list is available in metadata. Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: voice calls.",https://apps.apple.com/us/app/chat-unlimited-ask-brutus-ai/id6443925235?uo=4,medium
ios,Friendlist: AI Companions,com.friendlist.symph,age_verification_required,False,metadata,"Platform language list is available in metadata. Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: unlimited messaging.",https://apps.apple.com/us/app/friendlist-ai-companions/id6448280768?uo=4,medium
ios,Friendlist: AI Companions,com.friendlist.symph,subscription_required_for_long_chat,True,metadata,"Platform language list is available in metadata. Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: unlimited messaging.",https://apps.apple.com/us/app/friendlist-ai-companions/id6448280768?uo=4,medium
ios,Friendlist: AI Companions,com.friendlist.symph,subscription_cost,USD 49.99/month,metadata,"Platform language list is available in metadata. Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: unlimited messaging.",https://apps.apple.com/us/app/friendlist-ai-companions/id6448280768?uo=4,medium
ios,Friendlist: AI Companions,com.friendlist.symph,languages_supported,EN,metadata,"Platform language list is available in metadata. Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: unlimited messaging.",https://apps.apple.com/us/app/friendlist-ai-companions/id6448280768?uo=4,medium
ios,Kin: Personal AI Advisors,ai.mykin.app,age_verification_required,False,metadata,"Platform language list is available in metadata. Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: voice calls, memory.",https://apps.apple.com/us/app/kin-personal-ai-advisors/id6473448146?uo=4,medium
ios,Kin: Personal AI Advisors,ai.mykin.app,subscription_required_for_long_chat,True,metadata,"Platform language list is available in metadata. Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: voice calls, memory.",https://apps.apple.com/us/app/kin-personal-ai-advisors/id6473448146?uo=4,medium
ios,Kin: Personal AI Advisors,ai.mykin.app,subscription_cost,unknown,metadata,"Platform language list is available in metadata. Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: voice calls, memory.",https://apps.apple.com/us/app/kin-personal-ai-advisors/id6473448146?uo=4,medium
ios,Kin: Personal AI Advisors,ai.mykin.app,languages_supported,EN,metadata,"Platform language list is available in metadata. Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: voice calls, memory.",https://apps.apple.com/us/app/kin-personal-ai-advisors/id6473448146?uo=4,medium
ios,Niah,com.niahchat.app,age_verification_required,False,metadata,"Platform language list is available in metadata. Metadata mentions premium access, usage limits, or consumable credits. No subscription signal found in metadata.",https://apps.apple.com/us/app/niah/id6759682963?uo=4,medium
ios,Niah,com.niahchat.app,subscription_required_for_long_chat,True,metadata,"Platform language list is available in metadata. Metadata mentions premium access, usage limits, or consumable credits. No subscription signal found in metadata.",https://apps.apple.com/us/app/niah/id6759682963?uo=4,medium
ios,Niah,com.niahchat.app,subscription_cost,none,metadata,"Platform language list is available in metadata. Metadata mentions premium access, usage limits, or consumable credits. No subscription signal found in metadata.",https://apps.apple.com/us/app/niah/id6759682963?uo=4,medium
ios,Niah,com.niahchat.app,languages_supported,EN,metadata,"Platform language list is available in metadata. Metadata mentions premium access, usage limits, or consumable credits. No subscription signal found in metadata.",https://apps.apple.com/us/app/niah/id6759682963?uo=4,medium
ios,"Frenzo - Chat, Connect & Cheer",uo.frenzo.tb.mtt,age_verification_required,False,metadata,Platform language list is available in metadata. No subscription signal found in metadata.,https://apps.apple.com/us/app/frenzo-chat-connect-cheer/id6751625136?uo=4,medium
ios,"Frenzo - Chat, Connect & Cheer",uo.frenzo.tb.mtt,subscription_required_for_long_chat,False,metadata,Platform language list is available in metadata. No subscription signal found in metadata.,https://apps.apple.com/us/app/frenzo-chat-connect-cheer/id6751625136?uo=4,medium
ios,"Frenzo - Chat, Connect & Cheer",uo.frenzo.tb.mtt,subscription_cost,none,metadata,Platform language list is available in metadata. No subscription signal found in metadata.,https://apps.apple.com/us/app/frenzo-chat-connect-cheer/id6751625136?uo=4,medium
ios,"Frenzo - Chat, Connect & Cheer",uo.frenzo.tb.mtt,languages_supported,EN,metadata,Platform language list is available in metadata. No subscription signal found in metadata.,https://apps.apple.com/us/app/frenzo-chat-connect-cheer/id6751625136?uo=4,medium
ios,ZAPPY - AI Friends,com.two.zappy,age_verification_required,False,metadata,"Platform language list is available in metadata. Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: voice calls, custom characters.",https://apps.apple.com/us/app/zappy-ai-friends/id6463830917?uo=4,medium
ios,ZAPPY - AI Friends,com.two.zappy,subscription_required_for_long_chat,True,metadata,"Platform language list is available in metadata. Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: voice calls, custom characters.",https://apps.apple.com/us/app/zappy-ai-friends/id6463830917?uo=4,medium
ios,ZAPPY - AI Friends,com.two.zappy,subscription_cost,unknown,metadata,"Platform language list is available in metadata. Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: voice calls, custom characters.",https://apps.apple.com/us/app/zappy-ai-friends/id6463830917?uo=4,medium
ios,ZAPPY - AI Friends,com.two.zappy,languages_supported,EN,metadata,"Platform language list is available in metadata. Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: voice calls, custom characters.",https://apps.apple.com/us/app/zappy-ai-friends/id6463830917?uo=4,medium
android,dotdotdot Fantasy AI Boyfriend,com.rheality.dot,age_verification_required,True,metadata,Age gate inferred from content rating or 17+/18+ language (app-store rating only).,https://play.google.com/store/apps/details?id=com.rheality.dot&hl=en&gl=us,medium
android,dotdotdot Fantasy AI Boyfriend,com.rheality.dot,subscription_required_for_long_chat,unknown,metadata,Age gate inferred from content rating or 17+/18+ language (app-store rating only).,https://play.google.com/store/apps/details?id=com.rheality.dot&hl=en&gl=us,medium
android,dotdotdot Fantasy AI Boyfriend,com.rheality.dot,subscription_cost,"IAP range USD $0.99 - $99.99 per item, exact monthly plan unknown",metadata,Age gate inferred from content rating or 17+/18+ language (app-store rating only).,https://play.google.com/store/apps/details?id=com.rheality.dot&hl=en&gl=us,medium
android,dotdotdot Fantasy AI Boyfriend,com.rheality.dot,languages_supported,unknown,metadata,Age gate inferred from content rating or 17+/18+ language (app-store rating only).,https://play.google.com/store/apps/details?id=com.rheality.dot&hl=en&gl=us,medium
android,AI Boyfriend:Love Chat Partner,com.fjsh.alwayssupportiveboyfriend,age_verification_required,False,metadata,Metadata mentions premium features: faster responses.,https://play.google.com/store/apps/details?id=com.fjsh.alwayssupportiveboyfriend&hl=en&gl=us,medium
android,AI Boyfriend:Love Chat Partner,com.fjsh.alwayssupportiveboyfriend,subscription_required_for_long_chat,unknown,metadata,Metadata mentions premium features: faster responses.,https://play.google.com/store/apps/details?id=com.fjsh.alwayssupportiveboyfriend&hl=en&gl=us,medium
android,AI Boyfriend:Love Chat Partner,com.fjsh.alwayssupportiveboyfriend,subscription_cost,unknown,metadata,Metadata mentions premium features: faster responses.,https://play.google.com/store/apps/details?id=com.fjsh.alwayssupportiveboyfriend&hl=en&gl=us,medium
android,AI Boyfriend:Love Chat Partner,com.fjsh.alwayssupportiveboyfriend,languages_supported,unknown,metadata,Metadata mentions premium features: faster responses.,https://play.google.com/store/apps/details?id=com.fjsh.alwayssupportiveboyfriend&hl=en&gl=us,medium
android,Anima: My Virtual AI Boyfriend,ai.boyfriend.virtual.dating.lover.iboy,age_verification_required,True,metadata,"Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata mentions premium access, usage limits, or consumable credits.",https://play.google.com/store/apps/details?id=ai.boyfriend.virtual.dating.lover.iboy&hl=en&gl=us,medium
android,Anima: My Virtual AI Boyfriend,ai.boyfriend.virtual.dating.lover.iboy,subscription_required_for_long_chat,True,metadata,"Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata mentions premium access, usage limits, or consumable credits.",https://play.google.com/store/apps/details?id=ai.boyfriend.virtual.dating.lover.iboy&hl=en&gl=us,medium
android,Anima: My Virtual AI Boyfriend,ai.boyfriend.virtual.dating.lover.iboy,subscription_cost,"IAP range USD $0.99 - $199.99 per item, exact monthly plan unknown",metadata,"Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata mentions premium access, usage limits, or consumable credits.",https://play.google.com/store/apps/details?id=ai.boyfriend.virtual.dating.lover.iboy&hl=en&gl=us,medium
android,Anima: My Virtual AI Boyfriend,ai.boyfriend.virtual.dating.lover.iboy,languages_supported,unknown,metadata,"Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata mentions premium access, usage limits, or consumable credits.",https://play.google.com/store/apps/details?id=ai.boyfriend.virtual.dating.lover.iboy&hl=en&gl=us,medium
android,AIBoy - Virtual AI Boyfriend,aiboy.companion.app,age_verification_required,True,metadata,Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata mentions premium features: voice calls.,https://play.google.com/store/apps/details?id=aiboy.companion.app&hl=en&gl=us,medium
android,AIBoy - Virtual AI Boyfriend,aiboy.companion.app,subscription_required_for_long_chat,unknown,metadata,Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata mentions premium features: voice calls.,https://play.google.com/store/apps/details?id=aiboy.companion.app&hl=en&gl=us,medium
android,AIBoy - Virtual AI Boyfriend,aiboy.companion.app,subscription_cost,"IAP range USD $1.99 - $29.99 per item, exact monthly plan unknown",metadata,Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata mentions premium features: voice calls.,https://play.google.com/store/apps/details?id=aiboy.companion.app&hl=en&gl=us,medium
android,AIBoy - Virtual AI Boyfriend,aiboy.companion.app,languages_supported,unknown,metadata,Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata mentions premium features: voice calls.,https://play.google.com/store/apps/details?id=aiboy.companion.app&hl=en&gl=us,medium
android,Talkie: Creative AI Community,com.weaver.app.prod,age_verification_required,False,metadata,"Metadata mentions premium features: memory, advanced models.",https://play.google.com/store/apps/details?id=com.weaver.app.prod&hl=en&gl=us,medium
android,Talkie: Creative AI Community,com.weaver.app.prod,subscription_required_for_long_chat,unknown,metadata,"Metadata mentions premium features: memory, advanced models.",https://play.google.com/store/apps/details?id=com.weaver.app.prod&hl=en&gl=us,medium
android,Talkie: Creative AI Community,com.weaver.app.prod,subscription_cost,"IAP range USD $0.49 - $199.99 per item, exact monthly plan unknown",metadata,"Metadata mentions premium features: memory, advanced models.",https://play.google.com/store/apps/details?id=com.weaver.app.prod&hl=en&gl=us,medium
android,Talkie: Creative AI Community,com.weaver.app.prod,languages_supported,unknown,metadata,"Metadata mentions premium features: memory, advanced models.",https://play.google.com/store/apps/details?id=com.weaver.app.prod&hl=en&gl=us,medium
android,Imate - AI boyfriend who cares,ai.boyfriend.imate.virtual.companion,age_verification_required,False,metadata,,https://play.google.com/store/apps/details?id=ai.boyfriend.imate.virtual.companion&hl=en&gl=us,medium
android,Imate - AI boyfriend who cares,ai.boyfriend.imate.virtual.companion,subscription_required_for_long_chat,unknown,metadata,,https://play.google.com/store/apps/details?id=ai.boyfriend.imate.virtual.companion&hl=en&gl=us,medium
android,Imate - AI boyfriend who cares,ai.boyfriend.imate.virtual.companion,subscription_cost,"IAP range USD $1.49 - $18.99 per item, exact monthly plan unknown",metadata,,https://play.google.com/store/apps/details?id=ai.boyfriend.imate.virtual.companion&hl=en&gl=us,medium
android,Imate - AI boyfriend who cares,ai.boyfriend.imate.virtual.companion,languages_supported,unknown,metadata,,https://play.google.com/store/apps/details?id=ai.boyfriend.imate.virtual.companion&hl=en&gl=us,medium
android,AI Boyfriend,ai.boyfriend,age_verification_required,False,metadata,,https://play.google.com/store/apps/details?id=ai.boyfriend&hl=en&gl=us,medium
android,AI Boyfriend,ai.boyfriend,subscription_required_for_long_chat,unknown,metadata,,https://play.google.com/store/apps/details?id=ai.boyfriend&hl=en&gl=us,medium
android,AI Boyfriend,ai.boyfriend,subscription_cost,"IAP range USD $2.99 - $19.99 per item, exact monthly plan unknown",metadata,,https://play.google.com/store/apps/details?id=ai.boyfriend&hl=en&gl=us,medium
android,AI Boyfriend,ai.boyfriend,languages_supported,unknown,metadata,,https://play.google.com/store/apps/details?id=ai.boyfriend&hl=en&gl=us,medium
android,AI Boyfriend 18+,com.intimaiforwoman,age_verification_required,True,metadata,"Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata mentions premium features: voice calls, faster responses.",https://play.google.com/store/apps/details?id=com.intimaiforwoman&hl=en&gl=us,medium
android,AI Boyfriend 18+,com.intimaiforwoman,subscription_required_for_long_chat,unknown,metadata,"Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata mentions premium features: voice calls, faster responses.",https://play.google.com/store/apps/details?id=com.intimaiforwoman&hl=en&gl=us,medium
android,AI Boyfriend 18+,com.intimaiforwoman,subscription_cost,"IAP range USD $5.49 - $74.99 per item, exact monthly plan unknown",metadata,"Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata mentions premium features: voice calls, faster responses.",https://play.google.com/store/apps/details?id=com.intimaiforwoman&hl=en&gl=us,medium
android,AI Boyfriend 18+,com.intimaiforwoman,languages_supported,unknown,metadata,"Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata mentions premium features: voice calls, faster responses.",https://play.google.com/store/apps/details?id=com.intimaiforwoman&hl=en&gl=us,medium
android,Jack - AI Boyfriend,com.thirtythreeapps.jackchatbot,age_verification_required,False,metadata,Metadata mentions premium features: voice calls.,https://play.google.com/store/apps/details?id=com.thirtythreeapps.jackchatbot&hl=en&gl=us,medium
android,Jack - AI Boyfriend,com.thirtythreeapps.jackchatbot,subscription_required_for_long_chat,unknown,metadata,Metadata mentions premium features: voice calls.,https://play.google.com/store/apps/details?id=com.thirtythreeapps.jackchatbot&hl=en&gl=us,medium
android,Jack - AI Boyfriend,com.thirtythreeapps.jackchatbot,subscription_cost,"IAP range USD $3.99 - $29.99 per item, exact monthly plan unknown",metadata,Metadata mentions premium features: voice calls.,https://play.google.com/store/apps/details?id=com.thirtythreeapps.jackchatbot&hl=en&gl=us,medium
android,Jack - AI Boyfriend,com.thirtythreeapps.jackchatbot,languages_supported,unknown,metadata,Metadata mentions premium features: voice calls.,https://play.google.com/store/apps/details?id=com.thirtythreeapps.jackchatbot&hl=en&gl=us,medium
android,PolyBuzz: Chat with AI Friends,ai.socialapps.speakmaster,age_verification_required,True,metadata,"Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata mentions premium access, usage limits, or consumable credits.",https://play.google.com/store/apps/details?id=ai.socialapps.speakmaster&hl=en&gl=us,medium
android,PolyBuzz: Chat with AI Friends,ai.socialapps.speakmaster,subscription_required_for_long_chat,True,metadata,"Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata mentions premium access, usage limits, or consumable credits.",https://play.google.com/store/apps/details?id=ai.socialapps.speakmaster&hl=en&gl=us,medium
android,PolyBuzz: Chat with AI Friends,ai.socialapps.speakmaster,subscription_cost,"IAP range USD $0.05 - $299.99 per item, exact monthly plan unknown",metadata,"Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata mentions premium access, usage limits, or consumable credits.",https://play.google.com/store/apps/details?id=ai.socialapps.speakmaster&hl=en&gl=us,medium
android,PolyBuzz: Chat with AI Friends,ai.socialapps.speakmaster,languages_supported,unknown,metadata,"Age gate inferred from content rating or 17+/18+ language (app-store rating only). Metadata mentions premium access, usage limits, or consumable credits.",https://play.google.com/store/apps/details?id=ai.socialapps.speakmaster&hl=en&gl=us,medium
android,AI Boyfriend,caitty.com.aiboyfriend,age_verification_required,False,metadata,"Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: ad removal.",https://play.google.com/store/apps/details?id=caitty.com.aiboyfriend&hl=en&gl=us,medium
android,AI Boyfriend,caitty.com.aiboyfriend,subscription_required_for_long_chat,True,metadata,"Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: ad removal.",https://play.google.com/store/apps/details?id=caitty.com.aiboyfriend&hl=en&gl=us,medium
android,AI Boyfriend,caitty.com.aiboyfriend,subscription_cost,"IAP range USD $0.99 - $59.99 per item, exact monthly plan unknown",metadata,"Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: ad removal.",https://play.google.com/store/apps/details?id=caitty.com.aiboyfriend&hl=en&gl=us,medium
android,AI Boyfriend,caitty.com.aiboyfriend,languages_supported,unknown,metadata,"Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: ad removal.",https://play.google.com/store/apps/details?id=caitty.com.aiboyfriend&hl=en&gl=us,medium
android,Boyfi - AI Partner & Boyfriend,com.runwayer.ameo,age_verification_required,False,metadata,,https://play.google.com/store/apps/details?id=com.runwayer.ameo&hl=en&gl=us,medium
android,Boyfi - AI Partner & Boyfriend,com.runwayer.ameo,subscription_required_for_long_chat,unknown,metadata,,https://play.google.com/store/apps/details?id=com.runwayer.ameo&hl=en&gl=us,medium
android,Boyfi - AI Partner & Boyfriend,com.runwayer.ameo,subscription_cost,"IAP range USD $4.99 - $54.99 per item, exact monthly plan unknown",metadata,,https://play.google.com/store/apps/details?id=com.runwayer.ameo&hl=en&gl=us,medium
android,Boyfi - AI Partner & Boyfriend,com.runwayer.ameo,languages_supported,unknown,metadata,,https://play.google.com/store/apps/details?id=com.runwayer.ameo&hl=en&gl=us,medium
android,MyMate: AI Boyfriend Chat,com.iosappv2.ai_boyfriend_chat,age_verification_required,False,metadata,,https://play.google.com/store/apps/details?id=com.iosappv2.ai_boyfriend_chat&hl=en&gl=us,medium
android,MyMate: AI Boyfriend Chat,com.iosappv2.ai_boyfriend_chat,subscription_required_for_long_chat,unknown,metadata,,https://play.google.com/store/apps/details?id=com.iosappv2.ai_boyfriend_chat&hl=en&gl=us,medium
android,MyMate: AI Boyfriend Chat,com.iosappv2.ai_boyfriend_chat,subscription_cost,"IAP range USD $2.99 - $29.99 per item, exact monthly plan unknown",metadata,,https://play.google.com/store/apps/details?id=com.iosappv2.ai_boyfriend_chat&hl=en&gl=us,medium
android,MyMate: AI Boyfriend Chat,com.iosappv2.ai_boyfriend_chat,languages_supported,unknown,metadata,,https://play.google.com/store/apps/details?id=com.iosappv2.ai_boyfriend_chat&hl=en&gl=us,medium
android,"Character AI: Chat, Talk, Text",ai.character.app,age_verification_required,False,metadata,Metadata mentions premium features: voice calls. Known platform override applied for pricing and free-tier interpretation.,https://play.google.com/store/apps/details?id=ai.character.app&hl=en&gl=us,medium
android,"Character AI: Chat, Talk, Text",ai.character.app,subscription_required_for_long_chat,False,metadata,Metadata mentions premium features: voice calls. Known platform override applied for pricing and free-tier interpretation.,https://play.google.com/store/apps/details?id=ai.character.app&hl=en&gl=us,medium
android,"Character AI: Chat, Talk, Text",ai.character.app,subscription_cost,USD 9.99/month,metadata,Metadata mentions premium features: voice calls. Known platform override applied for pricing and free-tier interpretation.,https://play.google.com/store/apps/details?id=ai.character.app&hl=en&gl=us,medium
android,"Character AI: Chat, Talk, Text",ai.character.app,languages_supported,unknown,metadata,Metadata mentions premium features: voice calls. Known platform override applied for pricing and free-tier interpretation.,https://play.google.com/store/apps/details?id=ai.character.app&hl=en&gl=us,medium
android,Boyfriend Ai,love.boyfriendsimulator.app,age_verification_required,True,metadata,Age gate inferred from content rating or 17+/18+ language (app-store rating only).,https://play.google.com/store/apps/details?id=love.boyfriendsimulator.app&hl=en&gl=us,medium
android,Boyfriend Ai,love.boyfriendsimulator.app,subscription_required_for_long_chat,unknown,metadata,Age gate inferred from content rating or 17+/18+ language (app-store rating only).,https://play.google.com/store/apps/details?id=love.boyfriendsimulator.app&hl=en&gl=us,medium
android,Boyfriend Ai,love.boyfriendsimulator.app,subscription_cost,"IAP range USD $12.99 - $19.99 per item, exact monthly plan unknown",metadata,Age gate inferred from content rating or 17+/18+ language (app-store rating only).,https://play.google.com/store/apps/details?id=love.boyfriendsimulator.app&hl=en&gl=us,medium
android,Boyfriend Ai,love.boyfriendsimulator.app,languages_supported,unknown,metadata,Age gate inferred from content rating or 17+/18+ language (app-store rating only).,https://play.google.com/store/apps/details?id=love.boyfriendsimulator.app&hl=en&gl=us,medium
android,HalFind-My Perfect Boy,com.perfect.boyai,age_verification_required,True,metadata,Age gate inferred from content rating or 17+/18+ language (app-store rating only).,https://play.google.com/store/apps/details?id=com.perfect.boyai&hl=en&gl=us,medium
android,HalFind-My Perfect Boy,com.perfect.boyai,subscription_required_for_long_chat,unknown,metadata,Age gate inferred from content rating or 17+/18+ language (app-store rating only).,https://play.google.com/store/apps/details?id=com.perfect.boyai&hl=en&gl=us,medium
android,HalFind-My Perfect Boy,com.perfect.boyai,subscription_cost,"IAP range USD $4.49 - $104.99 per item, exact monthly plan unknown",metadata,Age gate inferred from content rating or 17+/18+ language (app-store rating only).,https://play.google.com/store/apps/details?id=com.perfect.boyai&hl=en&gl=us,medium
android,HalFind-My Perfect Boy,com.perfect.boyai,languages_supported,unknown,metadata,Age gate inferred from content rating or 17+/18+ language (app-store rating only).,https://play.google.com/store/apps/details?id=com.perfect.boyai&hl=en&gl=us,medium
android,DeepLove AI：Dream AI Love Chat,com.deeplove.ai,age_verification_required,False,metadata,"Metadata mentions premium features: voice calls, memory.",https://play.google.com/store/apps/details?id=com.deeplove.ai&hl=en&gl=us,medium
android,DeepLove AI：Dream AI Love Chat,com.deeplove.ai,subscription_required_for_long_chat,unknown,metadata,"Metadata mentions premium features: voice calls, memory.",https://play.google.com/store/apps/details?id=com.deeplove.ai&hl=en&gl=us,medium
android,DeepLove AI：Dream AI Love Chat,com.deeplove.ai,subscription_cost,"IAP range USD $1.99 - $29.99 per item, exact monthly plan unknown",metadata,"Metadata mentions premium features: voice calls, memory.",https://play.google.com/store/apps/details?id=com.deeplove.ai&hl=en&gl=us,medium
android,DeepLove AI：Dream AI Love Chat,com.deeplove.ai,languages_supported,unknown,metadata,"Metadata mentions premium features: voice calls, memory.",https://play.google.com/store/apps/details?id=com.deeplove.ai&hl=en&gl=us,medium
android,AI Boyfriend - LuvBae,com.luminalabs.luvbae,age_verification_required,False,metadata,"Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: unlimited messaging, memory, faster responses.",https://play.google.com/store/apps/details?id=com.luminalabs.luvbae&hl=en&gl=us,medium
android,AI Boyfriend - LuvBae,com.luminalabs.luvbae,subscription_required_for_long_chat,True,metadata,"Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: unlimited messaging, memory, faster responses.",https://play.google.com/store/apps/details?id=com.luminalabs.luvbae&hl=en&gl=us,medium
android,AI Boyfriend - LuvBae,com.luminalabs.luvbae,subscription_cost,"IAP range USD $2.99 - $59.99 per item, exact monthly plan unknown",metadata,"Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: unlimited messaging, memory, faster responses.",https://play.google.com/store/apps/details?id=com.luminalabs.luvbae&hl=en&gl=us,medium
android,AI Boyfriend - LuvBae,com.luminalabs.luvbae,languages_supported,unknown,metadata,"Metadata mentions premium access, usage limits, or consumable credits. Metadata mentions premium features: unlimited messaging, memory, faster responses.",https://play.google.com/store/apps/details?id=com.luminalabs.luvbae&hl=en&gl=us,medium
android,AI Girlfriend and Boyfriend,com.ai.gf.bf,age_verification_required,False,metadata,No subscription signal found in metadata.,https://play.google.com/store/apps/details?id=com.ai.gf.bf&hl=en&gl=us,medium
android,AI Girlfriend and Boyfriend,com.ai.gf.bf,subscription_required_for_long_chat,False,metadata,No subscription signal found in metadata.,https://play.google.com/store/apps/details?id=com.ai.gf.bf&hl=en&gl=us,medium
android,AI Girlfriend and Boyfriend,com.ai.gf.bf,subscription_cost,none,metadata,No subscription signal found in metadata.,https://play.google.com/store/apps/details?id=com.ai.gf.bf&hl=en&gl=us,medium
android,AI Girlfriend and Boyfriend,com.ai.gf.bf,languages_supported,unknown,metadata,No subscription signal found in metadata.,https://play.google.com/store/apps/details?id=com.ai.gf.bf&hl=en&gl=us,medium
